offset,duration_ppq,pitch
144.21430975,0.016,0.0
144.23536238157897,0.016,0.0
144.25641501315792,0.016,0.0
144.27746764473687,0.016,0.0
144.29852027631583,0.016,0.0
144.31957290789478,0.016,0.0
144.34062553947373,0.016,0.0
144.3616781710527,0.016,0.0
144.38273080263164,0.016,0.0
144.4037834342106,0.016,0.0
144.42483606578955,0.016,0.0
144.4458886973685,0.016,0.0
144.46694132894746,0.016,0.0
144.4879939605264,0.016,0.0
144.50904659210536,0.016,0.0
144.53009922368432,0.016,0.0
144.55115185526327,0.016,0.0
144.57220448684222,0.016,0.0
144.59325711842118,0.016,0.0
144.61430975000013,0.016,0.0
144.63536238157909,0.016,0.0
144.65641501315804,0.016,0.0
144.677467644737,0.016,0.0
144.69852027631595,0.016,0.0
144.7195729078949,0.016,0.0
144.74062553947385,0.016,0.0
144.7616781710528,0.016,0.0
144.78273080263176,0.016,0.0
144.80378343421071,0.016,0.0
144.82483606578967,0.016,0.0
144.84588869736862,0.016,0.0
144.86694132894758,0.016,0.0
144.88799396052653,0.016,0.0
144.90904659210548,0.016,0.0
144.93009922368444,0.016,0.0
144.9511518552634,0.016,0.0
144.97220448684234,0.016,0.0
144.9932571184213,0.016,0.0
145.01430975000025,0.016,0.0
145.0353623815792,0.016,0.0
145.05641501315816,0.016,0.0
145.0774676447371,0.016,0.0
145.09852027631607,0.016,0.0
145.11957290789502,0.016,0.0
145.14062553947397,0.016,0.0
145.16167817105293,0.016,0.0
145.18273080263188,0.016,0.0
145.20378343421083,0.016,0.0
145.2248360657898,0.016,0.0
145.24588869736874,0.016,0.0
145.2669413289477,0.016,0.0
145.28799396052665,0.016,0.0
145.3090465921056,0.016,0.0
145.33009922368456,0.016,0.0
145.3511518552635,0.016,0.0
145.37220448684246,0.016,0.0
145.39325711842142,0.016,0.0
145.41430975000037,0.016,0.0
145.43536238157932,0.016,0.0
145.45641501315828,0.016,0.0
145.47746764473723,0.016,0.0
145.49852027631619,0.016,0.0
145.51957290789514,0.016,0.0
145.5406255394741,0.016,0.0
145.56167817105305,0.016,0.0
145.582730802632,0.016,0.0
145.60378343421095,0.016,0.0
145.6248360657899,0.016,0.0
145.64588869736886,0.016,0.0
145.66694132894781,0.016,0.0
145.68799396052677,0.016,0.0
145.70904659210572,0.016,0.0
145.73009922368468,0.016,0.0
145.75115185526363,0.016,0.0
145.77220448684258,0.016,0.0
145.79325711842154,0.016,0.0
