Gen: 0, Best Score: -631.7387852292337, Avg Score: -inf, Time: 0.004161398675706651
Gen: 316, Best Score: -74.34952087525679, Avg Score: -inf, Time: 1.5029590951071845
Gen: 317, Best Score: -74.45797812903017, Avg Score: -inf, Time: 1.5093421160512501
Gen: 318, Best Score: -74.7049029395831, Avg Score: -inf, Time: 1.5151804206106398
Gen: 319, Best Score: -74.76262958505673, Avg Score: -inf, Time: 1.5211547682682673
Gen: 320, Best Score: -74.94568975362395, Avg Score: -inf, Time: 1.527297900584009
Gen: 321, Best Score: -74.36552584498574, Avg Score: -inf, Time: 1.5332202660375172
Gen: 322, Best Score: -74.4731224200164, Avg Score: -inf, Time: 1.5391588384575314
Gen: 323, Best Score: -75.11094949582004, Avg Score: -inf, Time: 1.5454353843794928
Gen: 324, Best Score: -74.48861844506757, Avg Score: -inf, Time: 1.5513834609587986
Gen: 325, Best Score: -74.99407390786739, Avg Score: -inf, Time: 1.5574020629458958
Gen: 326, Best Score: -74.89578745147725, Avg Score: -inf, Time: 1.5634898395008512
Gen: 327, Best Score: -74.94213702275292, Avg Score: -inf, Time: 1.5693060972955493
Gen: 328, Best Score: -75.04856731768072, Avg Score: -inf, Time: 1.5749454591671626
Gen: 329, Best Score: -74.90643156588739, Avg Score: -inf, Time: 1.580616815686226
Gen: 330, Best Score: -74.90217991890495, Avg Score: -inf, Time: 1.5864594300587973
Gen: 331, Best Score: -74.66954857857772, Avg Score: -inf, Time: 1.592390995224317
Gen: 332, Best Score: -74.75809094664812, Avg Score: -inf, Time: 1.59802362077766
Gen: 333, Best Score: -74.6145280364803, Avg Score: -inf, Time: 1.6038279045290418
Gen: 334, Best Score: -74.64072048740515, Avg Score: -inf, Time: 1.6095542498429616
Gen: 335, Best Score: -74.79455628858446, Avg Score: -6.053070220956786e+130, Time: 1.6152346587181092
Gen: 336, Best Score: -74.78817706403164, Avg Score: -inf, Time: 1.6210183635022906
Gen: 337, Best Score: -74.90120974831649, Avg Score: -inf, Time: 1.6267088331778845
Gen: 338, Best Score: -74.74651356941632, Avg Score: -inf, Time: 1.6325402145915562
Gen: 339, Best Score: -74.57666145350812, Avg Score: -inf, Time: 1.6384632425838046
Gen: 340, Best Score: -74.77364615663363, Avg Score: -inf, Time: 1.644382491045528
Gen: 341, Best Score: -74.580920789791, Avg Score: -inf, Time: 1.6501397844817904
Gen: 342, Best Score: -74.67083726225343, Avg Score: -inf, Time: 1.6557681910859214
Gen: 343, Best Score: -74.50569062407692, Avg Score: -inf, Time: 1.661393981575966
Gen: 344, Best Score: -75.02469026321795, Avg Score: -inf, Time: 1.6669679215219286
Gen: 345, Best Score: -75.07678365954685, Avg Score: -inf, Time: 1.6726339661412768
Gen: 346, Best Score: -74.49497911214515, Avg Score: -inf, Time: 1.678146297070715
Gen: 347, Best Score: -74.76876017201093, Avg Score: -inf, Time: 1.6840592839982775
Gen: 348, Best Score: -74.72369666971952, Avg Score: -inf, Time: 1.689530844953325
Gen: 349, Best Score: -74.48664349686334, Avg Score: -inf, Time: 1.6949087513817682
Gen: 350, Best Score: -74.722464307039, Avg Score: -inf, Time: 1.700323410431544
Gen: 351, Best Score: -74.55917723311767, Avg Score: -inf, Time: 1.7060122395224042
Gen: 352, Best Score: -74.17228037513557, Avg Score: -inf, Time: 1.7119232937362459
Gen: 353, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.7179466891951032
Gen: 354, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.7236497010787328
Gen: 355, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.729832825528251
Gen: 356, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.7356776354047987
Gen: 357, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.7415276506212023
Gen: 358, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.7472357276413175
Gen: 359, Best Score: -72.18763999946746, Avg Score: -inf, Time: 1.753409400648541
Gen: 360, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.7591191259357664
Gen: 361, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.7652320779032178
Gen: 362, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.7711168129576578
Gen: 363, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.7768677514791489
Gen: 364, Best Score: -70.87610706277601, Avg Score: -inf, Time: 1.783391966952218
Gen: 365, Best Score: -70.83534709875052, Avg Score: -inf, Time: 1.7898692883385552
Gen: 366, Best Score: -70.83534709875052, Avg Score: -inf, Time: 1.7960466049777137
Gen: 367, Best Score: -71.05029727860722, Avg Score: -1.7576034939172948e+130, Time: 1.8025108370516034
Gen: 368, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.8084666383928722
Gen: 369, Best Score: -71.05029727860722, Avg Score: -3.574149641900765e+28, Time: 1.8151581603288651
Gen: 370, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.821337582204077
Gen: 371, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.8273578080203798
Gen: 372, Best Score: -71.05029727860722, Avg Score: -171.7246292679678, Time: 1.8335996264219283
Gen: 373, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.8396529597706266
Gen: 374, Best Score: -71.05029727860722, Avg Score: -1.1387025386778539e+68, Time: 1.8459120252397325
Gen: 375, Best Score: -70.83534709875052, Avg Score: -inf, Time: 1.8519444294108285
Gen: 376, Best Score: -70.74075667173616, Avg Score: -164.77075702210246, Time: 1.8582027890284856
Gen: 377, Best Score: -70.7973391132207, Avg Score: -inf, Time: 1.864349018070433
Gen: 378, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.8704301509592267
Gen: 379, Best Score: -70.9619914779641, Avg Score: -inf, Time: 1.8763429482115639
Gen: 380, Best Score: -70.75691840458211, Avg Score: -inf, Time: 1.882780193620258
Gen: 381, Best Score: -70.85303995009146, Avg Score: -inf, Time: 1.8888595223426818
Gen: 382, Best Score: -70.9619914779641, Avg Score: -inf, Time: 1.8951268696784973
Gen: 383, Best Score: -70.74075667173616, Avg Score: -inf, Time: 1.9012965431478288
Gen: 384, Best Score: -71.05029727860722, Avg Score: -4.892596323345526e+111, Time: 1.9074259230163362
Gen: 385, Best Score: -71.05029727860722, Avg Score: -185.82954179356392, Time: 1.913400999042723
Gen: 386, Best Score: -70.85303995009146, Avg Score: -inf, Time: 1.9192882437838448
Gen: 387, Best Score: -71.05029727860722, Avg Score: -27294962124.66442, Time: 1.9253019820319281
Gen: 388, Best Score: -70.83534709875052, Avg Score: -2.326591120236504e+30, Time: 1.9315451668368446
Gen: 389, Best Score: -70.99779567134802, Avg Score: -inf, Time: 1.9376955610513686
Gen: 390, Best Score: -71.05029727860722, Avg Score: -157823.29696790426, Time: 1.943759855164422
Gen: 391, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.9496064781480364
Gen: 392, Best Score: -71.05029727860722, Avg Score: -2.78999444831448e+78, Time: 1.9560030994150375
Gen: 393, Best Score: -71.05029727860722, Avg Score: -3.0543792428243076e+76, Time: 1.9619491291046143
Gen: 394, Best Score: -70.74075667173616, Avg Score: -inf, Time: 1.9685466828611162
Gen: 395, Best Score: -71.05029727860722, Avg Score: -1279.0277974679968, Time: 1.974648665719562
Gen: 396, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.980794411169158
Gen: 397, Best Score: -70.76770782075138, Avg Score: -inf, Time: 1.986912529733446
Gen: 398, Best Score: -70.7400840671838, Avg Score: -inf, Time: 1.9931459636158413
Gen: 399, Best Score: -71.05029727860722, Avg Score: -inf, Time: 1.9992432855235205
Gen: 400, Best Score: -70.77426009706075, Avg Score: -inf, Time: 2.0056050079398684
Gen: 401, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.011946360932456
Gen: 402, Best Score: -70.74075667173616, Avg Score: -inf, Time: 2.0179530451695125
Gen: 403, Best Score: -70.74075667173616, Avg Score: -inf, Time: 2.02400095946259
Gen: 404, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0302273995346494
Gen: 405, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0366710493299696
Gen: 406, Best Score: -70.85303995009146, Avg Score: -inf, Time: 2.042745333247715
Gen: 407, Best Score: -70.93890973769885, Avg Score: -inf, Time: 2.0490215975708432
Gen: 408, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0551367416646746
Gen: 409, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0612812039587234
Gen: 410, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0673060339026983
Gen: 411, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.073413041167789
Gen: 412, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0794199128283393
Gen: 413, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.085483273996247
Gen: 414, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.09160341044267
Gen: 415, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.0976506136523354
Gen: 416, Best Score: -71.02763964494883, Avg Score: -inf, Time: 2.10393283089002
Gen: 417, Best Score: -70.83534709875052, Avg Score: -inf, Time: 2.109886658257908
Gen: 418, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.1158198367887073
Gen: 419, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.121770836247338
Gen: 420, Best Score: -70.91852435156876, Avg Score: -inf, Time: 2.1279110841618643
Gen: 421, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.1339871380726496
Gen: 422, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.1402324455976487
Gen: 423, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.146195952627394
Gen: 424, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.1523720513449773
Gen: 425, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.1585387648476493
Gen: 426, Best Score: -70.7482086810812, Avg Score: -inf, Time: 2.1646245512035156
Gen: 427, Best Score: -70.83534709875052, Avg Score: -inf, Time: 2.170528322193358
Gen: 428, Best Score: -70.83534709875052, Avg Score: -inf, Time: 2.176509900159306
Gen: 429, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.1823771653572717
Gen: 430, Best Score: -70.7607651411326, Avg Score: -inf, Time: 2.1884115480714375
Gen: 431, Best Score: -70.7400840671838, Avg Score: -190.24309109708653, Time: 2.194201031923294
Gen: 432, Best Score: -71.05023301586127, Avg Score: -inf, Time: 2.200529839264022
Gen: 433, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.2065796399116517
Gen: 434, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.2127621303664315
Gen: 435, Best Score: -70.71711766245924, Avg Score: -inf, Time: 2.219158728983667
Gen: 436, Best Score: -70.87610706277601, Avg Score: -inf, Time: 2.2253417379988565
Gen: 437, Best Score: -70.99738774066117, Avg Score: -170.63034461617463, Time: 2.2317327989472284
Gen: 438, Best Score: -71.05029727860722, Avg Score: -1.041496834871411e+111, Time: 2.23798220038414
Gen: 439, Best Score: -70.75691840458211, Avg Score: -inf, Time: 2.2441491826375324
Gen: 440, Best Score: -71.02763964494883, Avg Score: -inf, Time: 2.250339614947637
Gen: 441, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.256150721907616
Gen: 442, Best Score: -70.7400840671838, Avg Score: -188.32709289918606, Time: 2.262307748860783
Gen: 443, Best Score: -70.7400840671838, Avg Score: -inf, Time: 2.26879313952393
Gen: 444, Best Score: -71.05029727860722, Avg Score: -2.8829247179811054e+116, Time: 2.275058514740732
Gen: 445, Best Score: -71.05026928324911, Avg Score: -191.20351479345607, Time: 2.281092440750864
Gen: 446, Best Score: -70.74075667173616, Avg Score: -inf, Time: 2.28706063191096
Gen: 447, Best Score: -70.91852435156876, Avg Score: -inf, Time: 2.2936106416251922
Gen: 448, Best Score: -71.05029727860722, Avg Score: -190.49204649293304, Time: 2.299908353885015
Gen: 449, Best Score: -70.85303995009146, Avg Score: -3.701293374532156e+19, Time: 2.3063739350769255
Gen: 450, Best Score: -71.02763964494883, Avg Score: -inf, Time: 2.3126463916566635
Gen: 451, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.318806236320072
Gen: 452, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.3250701618856855
Gen: 453, Best Score: -71.05029727860722, Avg Score: -3.0778160059996653e+130, Time: 2.3312157984574635
Gen: 454, Best Score: -71.05029727860722, Avg Score: -8.415600695117899e+112, Time: 2.337734023398823
Gen: 455, Best Score: -71.05029727860722, Avg Score: -166.92482053722932, Time: 2.343925524420208
Gen: 456, Best Score: -70.83534709875052, Avg Score: -3.1608710475908584e+120, Time: 2.3502112070719403
Gen: 457, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.356023900575108
Gen: 458, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.3617984504832163
Gen: 459, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.3677223133378558
Gen: 460, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.373081001242002
Gen: 461, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.3782208897007835
Gen: 462, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.382763596177101
Gen: 463, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.3871533593204286
Gen: 464, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.3916350417666967
Gen: 465, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.396063343617651
Gen: 466, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4004368952910107
Gen: 467, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.404929900566737
Gen: 468, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4095102540651956
Gen: 469, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4138436524735556
Gen: 470, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4186053800582887
Gen: 471, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4234693547752166
Gen: 472, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4279932416147654
Gen: 473, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.432545121378369
Gen: 474, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4371939436594645
Gen: 475, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.442435195247332
Gen: 476, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.447140097750558
Gen: 477, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.452116347750028
Gen: 478, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4569819572899076
Gen: 479, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4618292013804117
Gen: 480, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.4671883558564716
Gen: 481, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.471972856322924
Gen: 482, Best Score: -67.44289217440848, Avg Score: -inf, Time: 2.4771398070785735
Gen: 483, Best Score: -67.44289217440848, Avg Score: -inf, Time: 2.4822720915079115
Gen: 484, Best Score: -67.23570160635776, Avg Score: -inf, Time: 2.487755065759023
Gen: 485, Best Score: -67.58032909434449, Avg Score: -inf, Time: 2.493369940188196
Gen: 486, Best Score: -71.05029727860722, Avg Score: -2.631946949618521e+120, Time: 2.498939324749841
Gen: 487, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.504912469784419
Gen: 488, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5107813828521306
Gen: 489, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5171861417426005
Gen: 490, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5240998766819636
Gen: 491, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5309281301498414
Gen: 492, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.537684839963913
Gen: 493, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5444652470615177
Gen: 494, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.551296813554234
Gen: 495, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5582706632879044
Gen: 496, Best Score: -71.05029727860722, Avg Score: -2.1621390119110723e+135, Time: 2.564977354605993
Gen: 497, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5718922168016434
Gen: 498, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5792108701997334
Gen: 499, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.5865550455782147
Gen: 500, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.594099932246738
Gen: 501, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6018389685286416
Gen: 502, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6094691178533767
Gen: 503, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.617234116991361
Gen: 504, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6248675763607023
Gen: 505, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6325848237011167
Gen: 506, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6404485558801225
Gen: 507, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.64825724085172
Gen: 508, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6563871781693567
Gen: 509, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.664274458355374
Gen: 510, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6723131805658342
Gen: 511, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6809701810942754
Gen: 512, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6891671186023287
Gen: 513, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.6974758587280907
Gen: 514, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.7053541472885345
Gen: 515, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.71337692923016
Gen: 516, Best Score: -70.89497710451597, Avg Score: -inf, Time: 2.7216137265496783
Gen: 517, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.7300080891450245
Gen: 518, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.7383576926257875
Gen: 519, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.746741322875023
Gen: 520, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.754904019302792
Gen: 521, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.7636143623458014
Gen: 522, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.772112393445439
Gen: 523, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.780793261329333
Gen: 524, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.7900020371543035
Gen: 525, Best Score: -71.05029727860722, Avg Score: -1.4587643505310465e+144, Time: 2.799935987657971
Gen: 526, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.8088802133666144
Gen: 527, Best Score: -71.05029727860722, Avg Score: -8.028194696456346e+133, Time: 2.8177623110347323
Gen: 528, Best Score: -70.9841246852221, Avg Score: -inf, Time: 2.826803351773156
Gen: 529, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.8355101149612003
Gen: 530, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.844621854689386
Gen: 531, Best Score: -70.7400840671838, Avg Score: -inf, Time: 2.8535088945097393
Gen: 532, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.862026117576493
Gen: 533, Best Score: -71.05029727860722, Avg Score: -94.8760437269901, Time: 2.8710470888349744
Gen: 534, Best Score: -71.05029727860722, Avg Score: -inf, Time: 2.879755977259742
Gen: 535, Best Score: -64.98020008366221, Avg Score: -inf, Time: 2.8891144380304548
Gen: 536, Best Score: -65.04937359281008, Avg Score: -inf, Time: 2.898240300152037
Gen: 537, Best Score: -65.07224968386258, Avg Score: -1.560772701536866e+141, Time: 2.906836228436894
Gen: 538, Best Score: -64.80045540510837, Avg Score: -inf, Time: 2.915503616001871
Gen: 539, Best Score: -64.85019674150854, Avg Score: -inf, Time: 2.9238030219740336
Gen: 540, Best Score: -64.86670534901248, Avg Score: -inf, Time: 2.9323755645751954
Gen: 541, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.9404106546772852
Gen: 542, Best Score: -64.74622224280027, Avg Score: -7.576355281136356e+35, Time: 2.9486979736222163
Gen: 543, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.957120432588789
Gen: 544, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.965972839593887
Gen: 545, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.9738461530208586
Gen: 546, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.9819968361987006
Gen: 547, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.988987047539817
Gen: 548, Best Score: -64.14369246275785, Avg Score: -inf, Time: 2.996502013537619
Gen: 549, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.0041942606369654
Gen: 550, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.0113098788261414
Gen: 551, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.018432495858934
Gen: 552, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.0257843756013445
Gen: 553, Best Score: -64.08393571747384, Avg Score: -inf, Time: 3.0330202922556135
Gen: 554, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.0400879420836766
Gen: 555, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.047196666465865
Gen: 556, Best Score: -64.14369246275785, Avg Score: -83.729471446588, Time: 3.0543880103031795
Gen: 557, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.061672573486964
Gen: 558, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.069513387878736
Gen: 559, Best Score: -64.01381368612277, Avg Score: -inf, Time: 3.0767242111762365
Gen: 560, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.08418464395735
Gen: 561, Best Score: -64.08272628417707, Avg Score: -inf, Time: 3.092022530171606
Gen: 562, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.09970605009132
Gen: 563, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.1076320789257683
Gen: 564, Best Score: -64.14369246275785, Avg Score: -97.50392083853014, Time: 3.115204338033994
Gen: 565, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.1225395468208523
Gen: 566, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.1303743538591595
Gen: 567, Best Score: -64.10569268890163, Avg Score: -87.47137258144214, Time: 3.137964952389399
Gen: 568, Best Score: -64.07226556258705, Avg Score: -3.2808324285607995e+107, Time: 3.145639420350393
Gen: 569, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.1536800890498693
Gen: 570, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.161568110452758
Gen: 571, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.1693842980596756
Gen: 572, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.1768035900592806
Gen: 573, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.1846830188565782
Gen: 574, Best Score: -64.07226556258705, Avg Score: -8.779095925039423e+141, Time: 3.192761165963279
Gen: 575, Best Score: -64.02842986293072, Avg Score: -inf, Time: 3.200492816103829
Gen: 576, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.208176510002878
Gen: 577, Best Score: -64.01381368612277, Avg Score: -inf, Time: 3.216060360206498
Gen: 578, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.2236228980620703
Gen: 579, Best Score: -64.06841882603655, Avg Score: -inf, Time: 3.2310153575075997
Gen: 580, Best Score: -64.0455777665074, Avg Score: -inf, Time: 3.238577856818835
Gen: 581, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.24649625480175
Gen: 582, Best Score: -64.02842986293072, Avg Score: -inf, Time: 3.253922472728623
Gen: 583, Best Score: -64.04942450305789, Avg Score: -inf, Time: 3.2617427772283554
Gen: 584, Best Score: -64.14369246275785, Avg Score: -90.57984913480647, Time: 3.2691396111249924
Gen: 585, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.277162302070194
Gen: 586, Best Score: -64.07226556258705, Avg Score: -97.79400592567157, Time: 3.2848202955060537
Gen: 587, Best Score: -64.14369246275785, Avg Score: -2.8243151116092e+120, Time: 3.2926284331083298
Gen: 588, Best Score: -64.06287662770713, Avg Score: -inf, Time: 3.3003793981340195
Gen: 589, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.308050334254901
Gen: 590, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.315843380358484
Gen: 591, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.32355862584379
Gen: 592, Best Score: -64.01381368612277, Avg Score: -92.69922485723447, Time: 3.3313462638854983
Gen: 593, Best Score: -64.14369246275785, Avg Score: -9.642231880985743e+114, Time: 3.3390140565898685
Gen: 594, Best Score: -64.02842986293072, Avg Score: -inf, Time: 3.3469529414839214
Gen: 595, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.3545347987943224
Gen: 596, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.3620377810796103
Gen: 597, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.369639766017596
Gen: 598, Best Score: -64.14369246275785, Avg Score: -2.591655865237597e+145, Time: 3.377225129670567
Gen: 599, Best Score: -64.07226556258705, Avg Score: -1.9276232116779043e+26, Time: 3.3850667185253567
Gen: 600, Best Score: -64.14369246275785, Avg Score: -3.041416747952225e+135, Time: 3.392468605107731
Gen: 601, Best Score: -64.02842986293072, Avg Score: -inf, Time: 3.399833033018642
Gen: 602, Best Score: -64.08272628417707, Avg Score: -inf, Time: 3.4075473737716675
Gen: 603, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.415094135536088
Gen: 604, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.4228305251730813
Gen: 605, Best Score: -64.08272628417707, Avg Score: -inf, Time: 3.430431771940655
Gen: 606, Best Score: -64.03703527012117, Avg Score: -inf, Time: 3.437971829109722
Gen: 607, Best Score: -64.04673256456377, Avg Score: -inf, Time: 3.4453464960389666
Gen: 608, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.4533172657754685
Gen: 609, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.460588367647595
Gen: 610, Best Score: -64.14369246275785, Avg Score: -88.62757510075704, Time: 3.4679007550080616
Gen: 611, Best Score: -64.14369246275785, Avg Score: -6.468480913513079e+49, Time: 3.4747535618808536
Gen: 612, Best Score: -64.14369246275785, Avg Score: -442.665435802283, Time: 3.4818550766176646
Gen: 613, Best Score: -64.14369246275785, Avg Score: -91.30631307565432, Time: 3.4889105622635945
Gen: 614, Best Score: -64.14369246275785, Avg Score: -663.7855790264034, Time: 3.49619854648908
Gen: 615, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.50303479830424
Gen: 616, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5104448581404157
Gen: 617, Best Score: -64.14369246275785, Avg Score: -6.975781709851625e+117, Time: 3.5176997716559306
Gen: 618, Best Score: -64.14369246275785, Avg Score: -3.748097570527245e+72, Time: 3.5248742902941173
Gen: 619, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5320830008056427
Gen: 620, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5389056332906086
Gen: 621, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5460678298605814
Gen: 622, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5532923824919593
Gen: 623, Best Score: -64.14369246275785, Avg Score: -94.99379810330642, Time: 3.5603110988934836
Gen: 624, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5671417516469957
Gen: 625, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.573550425436762
Gen: 626, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.5803299415773817
