(-inf, -863.5791326065062, -inf)
(-inf, -877.1282661186417, -inf)
(-inf, -868.1627497929176, -inf)
(-inf, -878.3247497042883, -inf)
(-inf, -879.80500674053, -inf)
(-inf, -901.2337579607407, -inf)
(-inf, -874.2099815059711, -inf)
(-inf, -874.1489562030018, -inf)
(-inf, -877.5970342760976, -inf)
(-inf, -876.8942623193493, -inf)
(-inf, -871.3225885504295, -inf)
(-inf, -876.3694290472342, -inf)
(-inf, -877.8030496852091, -inf)
(-inf, -879.80500674053, -inf)
(-inf, -869.8277475691164, -inf)
(-inf, -962.9644363012155, -inf)
(-inf, -866.9308842797026, -inf)
(-inf, -870.9696531106598, -inf)
(-inf, -865.7968668474753, -inf)
(-inf, -869.300158523488, -inf)
(-inf, -875.6421747907068, -inf)
(-inf, -876.5871180677238, -inf)
(-inf, -878.0929610515624, -inf)
(-inf, -879.80500674053, -inf)
(-inf, -878.0814747362019, -inf)
(-inf, -976.0387715587927, -inf)
(-inf, -863.7074216097584, -inf)
(-inf, -874.6733781568314, -inf)
(-inf, -840.6653312997095, -inf)
(-inf, -871.3051242494492, -inf)
(-inf, -847.4851313235331, -inf)
(-inf, -857.296339884426, -inf)
(-inf, -877.1192948736773, -inf)
(-inf, -798.9023031274786, -inf)
(-inf, -879.3237034606468, -inf)
(-inf, -940.7664466584238, -inf)
(-inf, -876.5598490406721, -inf)
(-inf, -871.2248965576584, -inf)
(-inf, -878.094975811479, -inf)
(-inf, -878.360027561823, -inf)
(-inf, -871.3531285061175, -inf)
(-inf, -868.9690161691582, -inf)
(-inf, -876.7698616030077, -inf)
(-inf, -876.3712287272939, -inf)
(-inf, -876.3788584096548, -inf)
(-inf, -965.9595165751105, -inf)
(-inf, -863.8986541702259, -inf)
(-inf, -879.3224825606555, -inf)
(-inf, -876.8997953410451, -inf)
(-inf, -868.9703730084628, -inf)
(-inf, -878.0802182764759, -inf)
(-inf, -877.9393990735615, -inf)
(-inf, -877.8685440481515, -inf)
(-inf, -877.0659977782088, -inf)
(-inf, -879.80500674053, -inf)
(-inf, -723.9329339042589, -inf)
(-inf, -869.2064146901264, -inf)
(-inf, -876.3190463518738, -inf)
(-inf, -876.374249122211, -inf)
(-inf, -876.2165319862614, -inf)
(-inf, -875.1522431399964, -inf)
(-inf, -877.362965977723, -inf)
(-inf, -876.377161485276, -inf)
(-inf, -873.3384859624562, -inf)
(-inf, -878.0892071742437, -inf)
(-inf, -917.6956657065545, -inf)
(-inf, -877.7038413333231, -inf)
(-inf, -870.7784777083309, -inf)
(-inf, -869.4940803059332, -inf)
(-inf, -868.3443758931458, -inf)
(-inf, -872.8036113694833, -inf)
(-inf, -871.4461363693239, -inf)
(-inf, -846.5232495232735, -inf)
(-inf, -840.0883340799664, -inf)
(-inf, -851.1387000091651, -inf)
(-inf, -892.7102045624572, -inf)
(-inf, -804.5254325275898, -inf)
(-inf, -814.0924539709688, -inf)
(-inf, -796.8904706201945, -inf)
(-inf, -791.018208424987, -inf)
(-inf, -796.8904706201945, -inf)
(-inf, -796.8904706201945, -inf)
(-inf, -796.8904706201945, -inf)
(-inf, -746.6865107357422, -inf)
(-inf, -742.4244828078173, -inf)
(-inf, -887.0636798609754, -inf)
(-inf, -819.4180014482785, -inf)
(-inf, -826.0083066576228, -inf)
(-inf, -837.4716625837434, -inf)
(-inf, -841.0186581061284, -inf)
(-3.3789510106960315e+75, -746.5664146665417, -9.3859750297112e+72)
(-inf, -742.2665823126208, -inf)
(-inf, -738.8162685099454, -inf)
(-inf, -746.5664146665417, -inf)
(-inf, -707.5127855722105, -inf)
(-inf, -830.8297755874846, -inf)
(-inf, -833.9492334262728, -inf)
(-inf, -833.9492334262728, -inf)
(-inf, -745.3184345007157, -inf)
(-inf, -833.9492334262728, -inf)
(-inf, -833.9492334262728, -inf)
(-3.2782591927101687e+117, -833.9492334262728, -9.106275535337709e+114)
(-inf, -833.9492334262728, -inf)
(-7.848340818473322e+101, -833.9492334262728, -2.180094671798145e+99)
(-inf, -751.7831600751027, -inf)
(-2.3221024399563605e+77, -724.383767945691, -6.450284555434334e+74)
(-inf, -753.7013319791806, -inf)
(-inf, -748.6736238534959, -inf)
(-inf, -731.673260468595, -inf)
(-inf, -689.8466471089392, -inf)
(-inf, -740.8738846771935, -inf)
(-inf, -699.5524035153753, -inf)
(-1.1555001693814212e+143, -687.9094640261709, -3.2098085307887247e+140)
(-1.1557873816364443e+146, -734.4717915633894, -3.2105205045456783e+143)
(-5.611197774987595e+124, -702.9755355437363, -1.5586660486076654e+122)
(-1.5422951191175232e+100, -878.4851780489578, -4.284153108659787e+97)
(-inf, -741.3427299507226, -inf)
(-inf, -734.8597986135112, -inf)
(-inf, -709.1483797482041, -inf)
(-inf, -698.8669090654828, -inf)
(-1.1898034595438e+38, -702.9986321119848, -3.3050141823524148e+35)
(-inf, -740.8738846771935, -inf)
(-inf, -740.8738846771935, -inf)
(-inf, -739.7204568798999, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -869.962450117855, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-2.005860779030571e+19, -368.4346677625076, -5.5718354973114264e+16)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.0861764148587981e+111, -368.4346677625076, -3.017156707941106e+108)
(-inf, -368.4346677625076, -inf)
(-inf, -353.6726741328872, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-2.969104902594614e+62, -368.4346677625076, -8.56165799551916e+59)
(-inf, -368.4346677625076, -inf)
(-inf, -490.9716808965601, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -710.5043165231504, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -365.1419141575076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.1000578083132444e+61, -368.4346677625076, -3.0557161342034566e+58)
(-2.379056020059159e+121, -510.6465445875056, -6.608489111565354e+118)
(-inf, -368.4346677625076, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -368.4346677625076, -inf)
(-1.8248606912073375e+124, -368.4346677625076, -5.069057475575937e+121)
(-inf, -336.86551002087293, -inf)
(-1.2209452543119639e+61, -368.4346677625076, -6.143715947098327e+58)
(-1.7746681787083945e+114, -368.4346677625076, -4.929633829745541e+111)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -475.45546510139866, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -365.1419141575076, -inf)
(-inf, -368.4346677625076, -inf)
(-8.828810953496047e+60, -368.4346677625076, -2.4528031533032437e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.80277974396243e+134, -368.4346677625076, -2.1674388177673416e+132)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -710.5043165231504, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.611775563403424e+60, -368.4346677625076, -4.668682049072093e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -710.5043165231504, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-8.934180536859668e+60, -368.4346677625076, -4.0711850278934505e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-4.116751637940986e+97, -368.4346677625076, -1.292572523159195e+95)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -552.013130073517, -inf)
(-9.973666877431308e+60, -368.4346677625076, -1.0980213869483022e+59)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -319.2905095461624, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -665.751182784088, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.8089725813268384e+112, -368.4346677625076, -5.024923837018995e+109)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -710.5043165231504, -inf)
(-2.7194141636987236e+104, -368.4346677625076, -7.553928232496454e+101)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-2.1650422647450073e+135, -368.4346677625076, -6.014006290958354e+132)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -648.136504874208, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.567714515823545e+60, -368.4346677625076, -6.931522679754576e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -324.4516182155112, -inf)
(-inf, -648.136504874208, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -361.9417978343086, -inf)
(-inf, -368.4346677625076, -inf)
(-1.4216818722613665e+121, -710.5043165231504, -3.9491163119888835e+118)
(-2.8764025906968293e+136, -368.4346677625076, -7.990007196380081e+133)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -330.63238403066595, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -689.3971498609594, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-3.05189508041254e+61, -368.4346677625076, -1.305675548854904e+59)
(-7.281380359773046e+60, -368.4346677625076, -2.022771746170901e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -710.5043165231504, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-2.8820839309418754e+131, -368.4346677625076, -8.005788697060764e+128)
(-8.816967166942472e+116, -368.4346677625076, -2.4491575463729088e+114)
(-1.783353036096206e+129, -368.4346677625076, -4.953758433600572e+126)
(-inf, -648.136504874208, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.105081311689943e+60, -368.4346677625076, -4.2772618552544936e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-8.450294243355203e+60, -368.4346677625076, -4.282723580142942e+58)
(-5.499811920798585e+68, -368.4346677625076, -1.5277255976346331e+66)
(-inf, -710.5043165231504, -inf)
(-inf, -368.4346677625076, -inf)
(-1.103177827487766e+110, -368.4346677625076, -3.064382854132683e+107)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -334.1352829742063, -inf)
(-inf, -361.9417978343086, -inf)
(-inf, -368.4346677625076, -inf)
(-1.1520482676134133e+61, -368.4346677625076, -6.270238775458387e+58)
(-inf, -710.5043165231504, -inf)
(-inf, -368.4346677625076, -inf)
(-1.0348367007723765e+61, -368.4346677625076, -9.483828257626298e+58)
(-inf, -349.18429735617514, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -648.136504874208, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -349.18429735617514, -inf)
(-inf, -510.6465445875056, -inf)
(-1.0768046206250362e+61, -368.4346677625076, -7.406003719008747e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -510.6465445875056, -inf)
(-1.0582870406996755e+61, -368.4346677625076, -9.583934827825889e+58)
(-1.1080260468258164e+61, -368.4346677625076, -7.629787870692223e+58)
(-5.99108692799751e+60, -368.4346677625076, -1.6643686460522506e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -688.2412805380023, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.091286632706947e+61, -368.4346677625076, -5.619581865607059e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-2.8764025906968293e+136, -368.4346677625076, -7.990007196496352e+133)
(-1.1054901343728209e+61, -368.4346677625076, -4.8818250153536716e+58)
(-1.120132797025062e+61, -368.4346677625076, -7.727443808192185e+58)
(-2.779984318908827e+121, -688.2412805380023, -1.5389171102334905e+119)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.548899080121256e+60, -368.4346677625076, -3.669823709717433e+58)
(-inf, -688.2412805380023, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-6.401977905915679e+56, -368.4346677625076, -1.778327196087689e+54)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -324.65066146037657, -inf)
(-2.8764025906968293e+136, -368.4346677625076, -7.990007196380081e+133)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-6.896051766187116e+60, -368.4346677625076, -1.9155699350519768e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-3.0233660348546408e+153, -356.1247781232592, -8.398238985707335e+150)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.348096415892069e+109, -368.4346677625076, -2.0411378933033525e+107)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-2.9928819953545496e+121, -648.136504874208, -2.100793071973896e+119)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -365.1419141575076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -489.4338187381556, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -648.136504874208, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-8.788475311381541e+60, -368.4346677625076, -6.854078257112837e+58)
(-inf, -368.4346677625076, -inf)
(-1.0984699599006237e+63, -368.4346677625076, -3.1001743265702862e+60)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.1872494791706245e+135, -368.4346677625076, -3.2979152199184024e+132)
(-inf, -368.4346677625076, -inf)
(-inf, -643.4178963156489, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.299707846805844e+60, -368.4346677625076, -2.5835961030412353e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -664.8820177609938, -inf)
(-5.93298638143973e+128, -368.4346677625076, -1.6480517726221472e+126)
(-2.8764025906968293e+136, -368.4346677625076, -7.990007196380081e+133)
(-1.0989427189198773e+61, -368.4346677625076, -8.060434924887349e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -315.772774042289, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-3.5426523972532173e+121, -615.7932627334184, -1.8919485397565225e+119)
(-3.5738901778552916e+132, -368.4346677625076, -9.927472716264699e+129)
(-2.872893617666315e+100, -368.4346677625076, -7.980260049073097e+97)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -329.96728524312886, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.840250958490786e+60, -368.4346677625076, -4.884434015665499e+58)
(-4.927355711160915e+147, -648.136504874208, -1.368709919766921e+145)
(-inf, -368.4346677625076, -inf)
(-2.4995165145089422e+88, -368.4346677625076, -6.943101429191507e+85)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.0279944233868479e+61, -368.4346677625076, -6.004539118639252e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.090880059690825e+104, -368.4346677625076, -1.9696889054696735e+102)
(-inf, -648.136504874208, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.540316807356296e+141, -315.6531532273327, -2.09453244648786e+139)
(-9.883244340281669e+146, -368.4346677625076, -2.7453456500782412e+144)
(-1.9596171327878543e+29, -368.4346677625076, -2.1773523697642826e+27)
(-inf, -368.4346677625076, -inf)
(-inf, -361.9417978343086, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-3.4738559966402147e+121, -648.136504874208, -2.8977316589779148e+119)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-8.338072790284634e+60, -368.4346677625076, -2.3161313306346207e+58)
(-2.9166423729123047e+121, -643.4178963156489, -8.101784369200847e+118)
(-3.9024491677835137e+136, -368.4346677625076, -1.0840136577176428e+134)
(-inf, -365.1419141575076, -inf)
(-9.943842943813758e+60, -368.4346677625076, -3.78864068288148e+58)
(-inf, -368.4346677625076, -inf)
(-8.360120140143201e+60, -334.1352829742063, -7.209053057815552e+58)
(-5.9795514904090265e+60, -368.4346677625076, -3.239649117662069e+58)
(-inf, -368.4346677625076, -inf)
(-1.0525454417250524e+107, -368.4346677625076, -2.9237373381251456e+104)
(-inf, -368.4346677625076, -inf)
(-inf, -559.11028282198, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-4.0306986532623744e+91, -368.4346677625076, -1.119638514795104e+89)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.898709053348741e+130, -368.4346677625076, -2.749641403707984e+128)
(-1.4877254695850497e+132, -368.4346677625076, -4.1325707488473604e+129)
(-inf, -414.5865818644845, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-5.752805181393659e+136, -368.4346677625076, -1.5980014392760162e+134)
(-inf, -361.9417978343086, -inf)
(-inf, -355.8523127687881, -inf)
(-2.8764025906968293e+136, -368.4346677625076, -8.022466930539903e+133)
(-inf, -355.8523127687881, -inf)
(-1.9596171327878543e+29, -368.4346677625076, -1.0886761848821413e+27)
(-inf, -648.136504874208, -inf)
(-7.48042382733386e+60, -368.4346677625076, -5.234853785430096e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-5.752805181393659e+136, -368.4346677625076, -1.5980179634067157e+134)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -355.8523127687881, -inf)
(-inf, -583.7861610625768, -inf)
(-inf, -368.4346677625076, -inf)
(-9.9342933132712e+60, -368.4346677625076, -4.0775993779015815e+58)
(-inf, -330.09263226344603, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -342.75449465254025, -inf)
(-5.778196474114379e+60, -313.8525591045535, -5.326548929930248e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -324.81700707714026, -inf)
(-inf, -629.510119108345, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.0068204276094469e+61, -368.4346677625076, -6.715174322148022e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -327.84293858638904, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.712988580144395e+60, -368.4346677625076, -3.764612280888307e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -593.2806490632155, -inf)
(-376390.65025291377, -368.4346677625076, -4557.631524079569)
(-inf, -368.4346677625076, -inf)
(-inf, -339.739751918457, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-1.323086583849577e+135, -368.4346677625076, -3.675240510693269e+132)
(-inf, -368.4346677625076, -inf)
(-7.202829215076355e+60, -368.4346677625076, -3.743995023413146e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -367.6799925713606, -inf)
(-7.79770233206271e+60, -368.4346677625076, -3.4838813683514526e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-8.16778332726573e+60, -368.4346677625076, -2.2688287020182584e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.052321516543912e+103, -368.4346677625076, -2.5145337545955312e+101)
(-inf, -358.8418537465501, -inf)
(-8.260765455660891e+131, -368.4346677625076, -2.294657071016914e+129)
(-2.280371628995753e+121, -356.1247781232592, -1.197580028200061e+119)
(-inf, -334.1352829742063, -inf)
(-1.0458279521775966e+61, -368.4346677625076, -8.066458047762714e+58)
(-2.1262214603517266e+81, -368.4346677625076, -1.1272077923365809e+79)
(-inf, -368.4346677625076, -inf)
(-1.0237912843849482e+61, -368.4346677625076, -5.058513032463253e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-7.40525534443899e+60, -368.4346677625076, -2.0753899686217894e+58)
(-inf, -368.4346677625076, -inf)
(-inf, -648.136504874208, -inf)
(-8.608297204423032e+60, -368.4346677625076, -4.6059306793239667e+58)
(-7.227465661126421e+130, -368.4346677625076, -2.0076293503187444e+128)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-inf, -368.4346677625076, -inf)
(-9.424532976434048e+131, -368.4346677625076, -2.6179258267872356e+129)
(-inf, -368.4346677625076, -inf)
(-2.8436183424732395e+84, -368.4346677625076, -7.898939840203444e+81)
(-inf, -648.136504874208, -inf)
(-inf, -324.4516182155112, -inf)
